,Bank Balance,Annual Salary,income_balance_ratio,Defaulted?
83,0.4356256969770035,0.4559870770707038,0.02066869300911854,0.0
84,0.19878914373549533,0.23423290235834945,0.01799392097264438,0.0
85,0.41720666686759694,0.20457746159572401,0.04297872340425532,0.0
86,0.3621417161457548,0.42421491171062836,0.018480243161094225,0.0
87,0.18715527894149914,0.5158423220163815,0.007902735562310031,0.0
88,0.6034992013020284,0.3725247058829995,0.0348936170212766,1.0
89,0.25358283854245156,0.37264740061657886,0.014650455927051673,0.0
90,0.12283372012417493,0.3397261915197467,0.007781155015197569,0.0
91,0.1809578347750083,0.340485305072967,0.011428571428571429,0.0
92,0.42085355194550766,0.571793868450911,0.016048632218844984,1.0
93,0.38843847011664,0.5142335508680275,0.01641337386018237,1.0
94,0.39989149763404563,0.7373368180652813,0.011854103343465046,0.0
95,0.04078257331444588,0.6113109155994881,0.001458966565349544,1.0
96,0.526232707435426,0.5440769495203914,0.021033434650455925,1.0
97,0.14281623918743783,0.24055861964165448,0.012583586626139816,0.0
98,0.23227794689411976,0.4280330124401193,0.011732522796352583,0.0
99,0.4276763916935411,0.6361860706166585,0.014650455927051673,0.0
100,0.6733174598390549,0.23057321935317757,0.06188449848024316,0.0
101,0.49798441785466707,0.1467615872329329,0.07015197568389057,1.0
102,0.4245870882184514,0.6403490356029066,0.014468085106382977,0.0
103,0.27694098676873924,0.6067598065792406,0.009969604863221885,1.0
104,0.279932336719009,0.3354452032679392,0.017933130699088147,0.0
105,0.12254362699297748,0.5311674850437456,0.004984802431610942,0.0
106,0.024921637180144066,0.5242369500479925,0.0010334346504559271,1.0
107,0.4593831941890955,0.4608034979952532,0.021580547112462004,1.0
108,0.6147035775641219,0.523959959473641,0.025471124620060792,1.0
109,0.3476935712348172,0.30525116972185257,0.024376899696048632,0.0
110,0.24182841556406162,0.2147280120183133,0.023768996960486323,0.0
111,0.6173671599505711,0.5175600482864918,0.025896656534954404,0.0
112,0.22490129298652764,0.7875049496951592,0.006261398176291793,0.0
113,0.018185448627143674,0.4301751553194419,0.000911854103343465,0.0
114,0.394537960758311,0.552370316612867,0.015562310030395137,0.0
115,0.13409460803520298,0.43071416029125786,0.006747720364741642,0.0
116,0.45140751680279695,0.5797658660228467,0.01696048632218845,0.0
117,0.37286009222701105,0.3721320277770985,0.021580547112462004,0.0
118,0.0,0.39849257222845236,0.0,0.0
119,0.4361380692606769,0.5263410342025653,0.01799392097264438,1.0
120,0.23646357635854004,0.2348988613434098,0.021337386018237082,0.0
121,0.3486354320503933,0.21510186685601684,0.034224924012158056,0.0
122,0.05415699689562675,0.6523339615999832,0.00182370820668693,0.0
123,0.11298185599324874,0.46918314984997717,0.005227963525835867,0.0
124,0.08903975406130384,0.5288114164083391,0.00364741641337386,0.0
125,0.025735404924801832,0.708303506926001,0.0007902735562310031,0.0
126,0.20031119081346635,0.20640482996818182,0.020486322188449847,0.0
127,0.6290726061665511,0.31559256335266317,0.042735562310030395,0.0
128,0.0,0.3269148278715171,0.0,0.0
129,0.31226830223936825,0.6222516310980175,0.01094224924012158,0.0
130,0.20765017028843546,0.3325406493285589,0.01343465045592705,0.0
131,0.41011257120467765,0.5923308784310903,0.015075987841945289,1.0
132,0.07026281684197835,0.6135915537659864,0.002492401215805471,1.0
133,0.26856596039663644,0.6414031386219664,0.00911854103343465,0.0
134,0.41415127038186805,0.643746704210614,0.014042553191489362,0.0
135,0.303863136321167,0.36892135528630193,0.017750759878419453,1.0
136,0.4133035956478495,0.5392712454930638,0.016656534954407297,1.0
137,0.22493143253262604,0.42511911556469945,0.011428571428571429,0.0
138,0.698710027426987,0.5170819097950518,0.029361702127659574,0.0
139,0.17890834564031466,0.19530404799191453,0.01927051671732523,0.0
140,0.6836251846047199,0.32157973660064965,0.04565349544072948,0.0
141,0.18023448566864583,0.4062307216071609,0.009604863221884499,0.0
142,0.5412497362789717,0.5193485335574906,0.022613981762917935,0.0
143,0.11220953012447632,0.46408960095495805,0.005227963525835867,0.0
144,0.26511121492510326,0.21771239310238513,0.025714285714285717,1.0
145,0.32845323849422825,0.12388458396318004,0.05416413373860182,0.0
146,0.6468963802405135,0.5171166710129639,0.027173252279635258,0.0
147,0.6566239187437837,0.26891800282101713,0.05209726443768997,0.0
148,0.5232300551553694,0.4766110587937225,0.023829787234042554,0.0
149,0.41972708641007866,0.8027803753277242,0.011428571428571429,1.0
150,0.573092166731969,0.2387658750909906,0.050942249240121584,0.0
151,0.26639968052081137,0.24599332309823851,0.02303951367781155,0.0
152,0.0,0.4142579524186251,0.0,0.0
153,0.08128258838421894,0.2951628597408215,0.005896656534954407,0.0
154,0.0,0.6101297211710656,0.0,0.0
155,0.20554040206154495,0.4800988592549888,0.009300911854103344,0.0
156,0.3753315350070828,0.31531062651805536,0.025531914893617023,0.0
157,0.3654043220109105,0.23588371671888178,0.032887537993920975,1.0
158,0.46654887127399863,0.5708748258160711,0.017811550151975684,0.0
159,0.12131167304620392,0.590837245229813,0.004498480243161095,0.0
160,0.4377316977606317,0.17487585573737338,0.05234042553191489,0.0
161,0.3587773893125169,0.2915287324136404,0.026322188449848023,0.0
162,0.35850613339763104,0.15651080359417255,0.047537993920972646,0.0
163,0.13004837397148797,0.6504260791022428,0.004376899696048632,0.0
164,0.2374318092769523,0.33177329200824485,0.015379939209726443,0.0
165,0.1795450435516441,0.6345151964228647,0.006139817629179332,0.0
166,0.29858118086741614,0.18925394732177872,0.0331306990881459,0.0
167,0.3242826788028572,0.4923350827523081,0.014285714285714287,0.0
168,0.7561220953012447,0.6768347121949772,0.024376899696048632,0.0
169,0.14155037825130354,0.47803461997470265,0.006443768996960486,1.0
170,0.3863626088791103,0.30185130277625344,0.02741641337386018,0.0
171,0.3161035594803942,0.4931659170792444,0.0139209726443769,0.0
172,0.3401699870399952,0.4534955358627226,0.016231003039513678,0.0
173,0.36756683444347327,0.34552856698871404,0.022857142857142857,1.0
174,0.4955996262696284,0.3735480321715759,0.028571428571428574,0.0
175,0.0045510714608638,0.4382723207550851,0.00024316109422492402,0.0
176,0.3395144519123542,0.21946419360981648,0.03270516717325228,0.0
177,0.3439864070647096,0.2248846078701046,0.032401215805471124,0.0
178,0.027532475360921065,0.41094862951493955,0.001458966565349544,0.0
179,0.41835196961933757,0.5295185942288684,0.01714285714285714,0.0
180,0.1465761475632177,0.2996561249952942,0.010455927051671733,0.0
181,0.298988064739745,0.3325156432350411,0.01933130699088146,0.0
182,0.19728216643057356,0.5058767067689297,0.00844984802431611,0.0
183,0.11905874197534584,0.5384273585348958,0.004802431610942249,0.0
184,0.2898708520449682,0.4712576938391306,0.01331306990881459,0.0
185,0.6598111757436933,0.5167415796101963,0.027720364741641336,1.0
186,0.20493761113957623,0.46190555225957536,0.009604863221884499,0.0
187,0.2680309834533892,0.5459551544565943,0.010699088145896657,0.0
188,0.19397435124627022,0.6810343619447926,0.006200607902735562,0.0
189,0.32632463305102627,0.5577387951404642,0.012705167173252279,0.0
190,0.5702176075228307,0.17139355112083632,0.06948328267477204,0.0
191,0.01928554205973658,0.530538485614489,0.0007902735562310031,0.0
192,0.2874220139244703,0.561205986183996,0.011124620060790274,0.0
193,0.22532324663190573,0.15956979077044325,0.029361702127659574,0.0
194,0.3061386720515989,0.5936634833818022,0.011246200607902736,0.0
195,0.5174884716236173,0.2941712719555562,0.037629179331306994,0.0
196,0.04882606467946593,0.7061784011653389,0.001519756838905775,0.0
197,0.3197353747852557,0.5216942974840297,0.01331306990881459,0.0
198,0.37660493082974167,0.6954130031136709,0.011854103343465046,0.0
199,0.38435456162030196,0.5883419943266396,0.014224924012158054,0.0
200,0.5782460291148015,0.2872455458239412,0.04303951367781155,0.0
201,0.4929812532023268,0.775173785480143,0.0139209726443769,1.0
202,0.01713433195696073,0.36859394033656007,0.0009726443768996961,0.0
203,0.15555773230055156,0.6634714283398181,0.005106382978723404,0.0
204,0.17352843666174386,0.1671704066348036,0.02164133738601824,0.0
205,0.27437535790710993,0.4019689688119055,0.014772036474164134,0.0
206,0.08843696313933512,0.3672320700126652,0.005167173252279635,1.0
207,0.28807001416558664,0.34920734805431985,0.017750759878419453,0.0
208,0.05029913499502697,0.6697287223562445,0.0016413373860182372,0.0
209,0.3091149522288194,0.48334786526277146,0.013860182370820668,1.0
210,0.019195123421441272,0.21268424475964337,0.001884498480243161,0.0
211,0.1817979746225022,0.28299904399780934,0.013738601823708205,1.0
212,0.5537011362608879,0.5413816498690753,0.022249240121580548,1.0
213,0.10378929443322583,0.17416826572848934,0.012462006079027355,0.0
214,0.0,0.631233352742825,0.0,0.0
215,0.1912655595406733,0.6192052843646241,0.006747720364741642,0.0
216,0.3144722565478164,0.3817070258604226,0.017750759878419453,0.0
217,0.11660990385484794,0.1561241709174736,0.015501519756838904,1.0
218,0.4698265469122035,0.20266765555232827,0.04881458966565349,0.0
219,0.35504008559631095,0.4659638214037322,0.016534954407294834,0.0
220,0.43312788209409564,0.46526681089595184,0.02018237082066869,0.0
221,0.1834066728955062,0.33450005537063565,0.011793313069908815,1.0
222,0.40359112691762866,0.49595986714344953,0.017689969604863222,1.0
223,0.6288201874679767,0.22064140355081033,0.060303951367781154,0.0
224,0.3758514421772808,0.4108003791033695,0.019756838905775075,0.0
225,0.2410673920250761,0.46862504681772726,0.011124620060790274,0.0
226,0.16258024654148706,0.6343453748207324,0.005592705167173253,0.0
227,0.5046866994183068,0.6274932930084886,0.017507598784194528,0.0
228,0.32227839898731125,0.6578747348598408,0.010699088145896657,0.0
229,0.5510978329666355,0.8178425621847962,0.014772036474164134,0.0
230,0.3268144006751258,0.1529728535497524,0.0443161094224924,0.0
231,0.3994469393290937,0.20457512586171414,0.04115501519756839,0.0
232,0.30482383435305466,0.3304178793019068,0.019817629179331307,0.0
233,0.1428953554959462,0.5815224753944161,0.005349544072948328,1.0
234,0.024168148527683172,0.648469008794176,0.0007902735562310031,0.0
235,0.32463305102625156,0.6718722391967493,0.010516717325227963,0.0
236,0.1540017782332198,0.7341757455731658,0.004559270516717325,0.0
237,0.4158202477470689,0.5325602694942422,0.01696048632218845,0.0
238,0.4421320714910033,0.389784543651159,0.024498480243161095,0.0
239,0.0,0.49733547707916737,0.0,1.0
240,0.2845700593749058,0.49813347373384675,0.012401215805471124,0.0
241,0.2833343379848699,0.6728213715814816,0.009179331306990881,1.0
242,0.3404337080683565,0.27029182660719797,0.0268693009118541,0.0
243,0.027170800807739835,0.4754302765536547,0.0012158054711246201,1.0
244,0.431040718526779,0.4513870550323665,0.02066869300911854,0.0
245,0.5760948190120256,0.5819158404809084,0.021580547112462004,1.0
246,0.208535519455077,0.6129699737271143,0.007416413373860183,0.0
247,0.3535331082913891,0.2448695602472361,0.030699088145896655,0.0
248,0.07761686608999668,0.5190606886897989,0.003221884498480243,1.0
249,0.4332333705054402,0.5284210740364479,0.017811550151975684,0.0
250,0.3377814280116941,0.7428745686105378,0.009908814589665653,0.0
251,0.07545058621417161,0.496747833881498,0.0032826747720364744,1.0
252,0.1908059314626722,0.4922100522847188,0.008389057750759878,1.0
253,0.6294757225956177,0.14583100332416168,0.08917933130699088,0.0
254,0.2904774104101992,0.643601476513645,0.009848024316109424,0.0
255,0.0,0.4957114549616899,0.0,0.0
256,0.24791660387594563,0.5648438232063693,0.009544072948328267,0.0
257,0.3691529280569035,0.6058767617273769,0.01325227963525836,0.0
258,0.325183097742548,0.5909064928734008,0.011975683890577507,0.0
259,0.1739729949666958,0.23134566032986612,0.015927051671732525,1.0
260,0.04711187799511739,0.6771922168946114,0.001519756838905775,0.0
261,0.1945357002923536,0.3451361636750494,0.01209726443768997,0.0
262,0.0017631634467584916,0.6017914255479289,6.0790273556231004e-05,0.0
263,0.007436932999789023,0.27125016453185163,0.0006079027355623101,1.0
264,0.13186804906718103,0.2319960935535665,0.012036474164133738,0.0
265,0.5872916603875945,0.6111928923339287,0.020911854103343466,1.0
266,0.07027035172850296,0.49387776636779346,0.003100303951367781,0.0
267,0.4471540733596552,0.18527536792619523,0.05063829787234043,1.0
268,0.2696434491696555,0.3642832745232149,0.015927051671732525,0.0
269,0.44325853702643236,0.24581031146875632,0.03829787234042553,0.0
270,0.39612028692847884,0.079853249954041,0.09708206686930092,0.0
271,0.4591985894692426,0.615835369772799,0.016231003039513678,0.0
272,0.2877949908074384,0.8820235865168243,0.007173252279635258,0.0
273,0.290202387052051,0.2932411002351398,0.021155015197568388,0.0
274,0.4271150426474577,0.3482624749492527,0.026382978723404255,1.0
275,0.4772597124687302,0.465499972108588,0.022249240121580548,0.0
276,0.29342731848458364,0.20932971853306012,0.0296048632218845,0.0
277,0.4650946381747491,0.6804056373077726,0.014893617021276596,0.0
278,0.17496006510141957,0.7205596528604636,0.005288753799392097,0.0
279,0.3671411133548329,0.3376483500237558,0.023343465045592704,0.0
280,0.2858359203110401,0.4926203170937533,0.012583586626139816,0.0
281,0.3928614485065855,0.6211815901292431,0.013799392097264438,0.0
282,0.28998387534283737,0.14413773356309628,0.041519756838905776,0.0
283,0.44080216401940986,0.44737082910038795,0.021337386018237082,0.0
284,0.07056797974622502,0.41725524873781056,0.00364741641337386,0.0
285,0.22941845745803066,0.35298986318918923,0.013981762917933129,0.0
286,0.3229263992284276,0.4660387022881675,0.015015197568389059,1.0
287,0.5159174477832363,0.23868975764149125,0.04589665653495441,0.0
288,0.4781752011814702,0.24429648103809914,0.04158054711246201,0.0
289,0.6354207480635341,0.29407111018536664,0.046261398176291796,0.0
290,0.43755462792730343,0.24248120352404556,0.03835866261398176,1.0
291,0.6908172337924591,0.5876131079194298,0.02559270516717325,1.0
292,0.09195575514632749,0.3308811790125781,0.005957446808510639,1.0
293,0.0,0.5931564917055338,0.0,0.0
294,0.30636848609059947,0.6691952132291578,0.009969604863221885,0.0
295,0.2380270653123964,0.43940034288575264,0.011732522796352583,0.0
296,0.03364703577564122,0.5378162206010091,0.001337386018237082,0.0
297,0.25907953826215374,0.5303711371424851,0.010638297872340425,0.0
298,0.40253247536092107,0.17678387563123213,0.04759878419452888,0.0
299,0.2705815425419693,0.2475435635002266,0.02322188449848024,0.0
300,0.3156175592995569,0.4155673374253561,0.01641337386018237,0.0
301,0.08256351909340245,0.511403053436373,0.003525835866261398,0.0
302,0.24136502004279817,0.6277985871831955,0.008389057750759878,0.0
303,0.0,0.2707279218864597,0.0,1.0
304,0.4637835679194671,0.17300932947122008,0.05598784194528876,1.0
305,0.0,0.5749289730766811,0.0,0.0
306,0.20932668254016093,0.5504879897931172,0.008267477203647417,0.0
307,0.1436375418186202,0.7573859344296262,0.004133738601823709,0.0
308,0.45326109888785077,0.2637440771968334,0.036656534954407294,0.0
309,0.32998282045872385,0.4999705972306988,0.014346504559270517,0.0
310,0.47300250158232615,0.21888644293265969,0.045714285714285714,0.0
311,0.5617898369450556,0.2390644368559042,0.04990881458966566,1.0
312,0.34538036107176223,0.7927475733784579,0.009544072948328267,0.0
313,0.34116835950450586,0.7175616695606869,0.010395136778115502,0.0
314,0.3400117544229784,0.771834922411038,0.009604863221884499,0.0
315,0.3989232647156334,0.21004926200423016,0.04006079027355623,1.0
316,0.2531947918864342,0.4544927568888353,0.01209726443768997,1.0
317,0.5029423731878597,0.193218649709421,0.0547112462006079,0.0
318,0.31990490973205943,0.35996093003982016,0.019148936170212766,1.0
319,0.4163024804846439,0.49518577741334224,0.0182370820668693,0.0
320,0.3046392296332017,0.6578314550825984,0.010091185410334345,0.0
321,0.40562931372253536,0.5935611232737209,0.014893617021276596,1.0
322,0.2530968383616143,0.19959932544001796,0.026686930091185408,0.0
323,0.19812607372132976,0.6149649653638126,0.007051671732522796,1.0
324,0.2943465746405859,0.4942495602637237,0.012948328267477202,0.0
325,0.14257889026191264,0.4093048223564369,0.007537993920972644,0.0
326,0.21908436058952951,0.7189746512405633,0.006686930091185411,0.0
327,0.44373700232074503,0.4331080128591775,0.022188449848024316,0.0
328,0.37697790771270984,0.22603955963994524,0.03531914893617021,0.0
329,0.5044154435034208,0.4359387850830684,0.025045592705167173,0.0
330,0.20382621537719642,0.39498512412227926,0.011124620060790274,1.0
331,0.12198981283341873,0.46446098266253344,0.005714285714285714,0.0
332,0.19695063142349076,0.5805585042289152,0.007416413373860183,0.0
333,0.37402423219506314,0.21726929062109368,0.03641337386018237,1.0
334,0.3750075348865246,0.5969273281703537,0.013677811550151976,1.0
335,0.18200895144519122,0.1964124224776752,0.01951367781155015,1.0
336,0.24491395159588897,0.4367656349225759,0.0121580547112462,0.0
337,0.2507723258687724,0.746355087077538,0.007355623100303951,0.0
338,0.5171795412761083,0.4045928224817421,0.027598784194528877,0.0
339,0.3551907833268031,0.37048423613116716,0.02066869300911854,0.0
340,0.19533439826396215,0.24543810538447147,0.01689969604863222,0.0
341,0.2695605654178848,0.6417855120190002,0.009179331306990881,1.0
342,0.785734199342958,0.47930993074411266,0.03556231003039514,0.0
343,0.13519470146779589,0.6006263064653393,0.004924012158054712,0.0
344,0.04644880798095181,0.6415847762902663,0.0015805471124620061,0.0
345,0.0,0.47188174700813085,0.0,1.0
346,0.15343289430061183,0.54618213284391,0.0060790273556231,1.0
347,0.24400599776967358,0.17650427453063428,0.028936170212765955,1.0
348,0.7155844057988486,0.273187861987248,0.055927051671732515,0.0
349,0.3553339461707707,0.5440574392716028,0.014224924012158054,1.0
350,0.18888453539889688,0.6749629648763311,0.0060790273556231,0.0
351,0.5361636878748606,0.4509238927178134,0.025775075987841945,0.0
352,0.12093869616323577,0.4053675991924406,0.006443768996960486,0.0
353,0.5616203019982519,0.4897543714635957,0.02486322188449848,1.0
354,0.6546347087012869,0.08768029462124424,0.14765957446808511,0.0
355,0.26533726152084147,0.1745000773540146,0.03179331306990882,0.0
356,0.23071069049700113,0.5579354089856512,0.00899696048632219,0.0
357,0.09801380391211309,0.45038104065468704,0.004741641337386018,1.0
358,0.45911947316073415,0.2532782026829065,0.03860182370820668,0.0
359,0.3429239880647397,0.6251849008261079,0.011975683890577507,0.0
360,0.0,0.48923391496774077,0.0,1.0
361,0.18909551222158594,0.5577555574668882,0.007355623100303951,0.0
362,0.47137873353627296,0.1436843263729376,0.06772036474164134,0.0
363,0.4396756984839808,0.4629640519544186,0.02060790273556231,0.0
364,0.24017074052864765,0.6618458948650399,0.007902735562310031,0.0
365,0.09611501250791163,0.7585378634848656,0.0027963525835866263,0.0
366,0.4674116157810663,0.6234517861907559,0.01635258358662614,0.0
367,0.0,0.6396649403302398,0.0,1.0
368,0.23936827511377679,0.18054193425705664,0.02778115501519757,0.0
369,0.38762846981524457,0.4600799700366546,0.0182370820668693,0.0
370,0.5036318153048616,0.4123970593933192,0.026382978723404255,0.0
371,0.46888091865336506,0.48618784302658374,0.020911854103343466,0.0
372,0.4562524488381205,0.22156717859544348,0.043586626139817626,0.0
373,0.2094773802706531,0.45248814752386096,0.010030395136778114,0.0
374,0.4094231290876759,0.5726672955744986,0.015562310030395137,0.0
375,0.17121899394195125,0.19675769892278697,0.01829787234042553,0.0
376,0.31502983815063745,0.5839771944427118,0.011732522796352583,1.0
377,0.7250670604900691,0.10065570923464041,0.1444984802431611,0.0
378,0.15465354591759847,0.34440027006581003,0.00966565349544073,0.0
379,0.4019183821091654,0.3514088460567177,0.024620060790273554,1.0
380,0.18066774164381086,0.3302171435731729,0.011732522796352583,0.0
381,0.5570616956508635,0.23707013219979708,0.04984802431610942,1.0
382,0.693292444015793,0.35322824545431813,0.042249240121580545,0.0
383,0.49286069501793306,0.43202230873292474,0.024680851063829785,0.0
384,0.31711700171795415,0.5118192262784915,0.01343465045592705,0.0
385,0.41496127068326355,0.5258701777053915,0.01714285714285714,0.0
386,0.22484478133759306,0.22842626760971702,0.020851063829787235,0.0
387,0.5166935410952711,0.32255909613139244,0.03440729483282675,0.0
388,0.01798954157750384,0.41738742380354776,0.000911854103343465,1.0
389,0.3607665993550137,0.4748257336334431,0.016474164133738603,0.0
390,0.29952304168299226,0.4588714337807043,0.014164133738601824,0.0
391,0.3347599385153259,0.2891947845532689,0.02474164133738602,0.0
392,0.48320097049338434,0.49169770215983954,0.021337386018237082,0.0
393,0.07456146960426777,0.4149256975532225,0.0038905775075987843,1.0
394,0.26962084451008167,0.30906116408036793,0.01872340425531915,1.0
395,0.5301621507580095,0.30275069776618646,0.037507598784194525,0.0
396,0.31244537207269657,0.6589820101766558,0.01033434650455927,0.0
397,0.16272340938545465,0.5303203005787399,0.006686930091185411,0.0
398,0.49652264986889294,0.18271210594449805,0.05696048632218845,0.0
399,0.22005259350794176,0.3271249065362906,0.014468085106382977,0.0
400,0.07398128334187287,0.7780097787565267,0.0020668693009118543,1.0
401,0.16431327044214714,0.6224001563018242,0.005775075987841945,0.0
402,0.6121944603514271,0.6430494189105972,0.020790273556231004,0.0
403,0.29912369269718797,0.5655172015818141,0.011489361702127658,0.0
404,0.3999555441695048,0.5149443009876308,0.01689969604863222,0.0
405,0.3179420717923988,0.27454561042759595,0.02474164133738602,0.0
406,0.33147849543385877,0.3190993244782451,0.02231003039513678,1.0
407,0.2678765182796347,0.16369167431734052,0.03404255319148936,0.0
408,0.28130368606648787,0.5438494215486026,0.011246200607902736,1.0
409,0.35759817957141565,0.4916856113014353,0.015805471124620062,0.0
410,0.1973198408631966,0.4533395912685316,0.009422492401215806,1.0
411,0.4184649929172066,0.593825336009077,0.015319148936170212,0.0
412,0.3395558937882395,0.6021024903596013,0.012279635258358663,0.0
413,0.15850764037493595,0.5091845183153147,0.006747720364741642,0.0
414,0.22253157117453812,0.8079200893184686,0.006018237082066869,0.0
415,0.5539912293920853,0.24524107935092976,0.048024316109422496,0.0
416,0.41001085023659545,0.4520523270368357,0.019635258358662613,1.0
417,0.4504317489978601,0.17253696161674564,0.054528875379939216,0.0
418,0.39832047379366464,0.5765128755276354,0.015015197568389059,0.0
419,0.314962024171916,0.5414363335241308,0.01264437689969605,0.0
420,0.4464156544802435,0.552149246258635,0.01756838905775076,0.0
421,0.32162663130293256,0.6254217717339362,0.011185410334346505,0.0
422,0.09678184996533952,0.5255114364406931,0.004012158054711246,0.0
423,0.49408134663491965,0.6462265667485456,0.016656534954407297,0.0
424,0.22797552668856805,0.3984214010392093,0.012340425531914893,0.0
425,0.4217954127610838,0.5703153488226389,0.016109422492401215,0.0
426,0.5094675849181711,0.3144815783406561,0.03477203647416413,0.0
427,0.6798012296934808,0.23211123150064317,0.06206686930091186,1.0
